tcprimarysectorid,year,GHG_Scope1,GHG_Scope1_Intensity,GHG_Scope2,GHG_Scope2_Intensity,Absolute_Direct_Indirect,Revenue,GHG_Scope1_Disclosure,GHG_Scope2_Disclosure,ticker,Company.Name
52A000,2018,287.6571113,0.8573113643,378.148334,1.127004518,0.8548401011,335.534,Estimated data,Estimated data,CUBI,"Customers Bancorp, Inc."
52A000,2019,289.5468933,0.7917087565,374.2840359,1.023405726,0.9002514189,365.724,Estimated data,Estimated data,CUBI,"Customers Bancorp, Inc."
511200,2019,971.51,4.177,1481.676,6.37,1.065,232.59,Estimated data,Estimated data,BAND,Bandwidth Inc.
541512,2018,1644.41361,8.056388423,1598.419658,7.831052692,1.219074459,204.113,Estimated data,Estimated data,BAND,Bandwidth Inc.
541512,2017,1189.132346,7.297305061,1292.896629,7.934071546,0.9608875863,162.955,Estimated data,Estimated data,BAND,Bandwidth Inc.
448000,2018,41048.65696,14.73610452,94463.54807,33.91157763,29.3573079,2785.584,Estimated data,Estimated data,CAL,"Caleres, Inc."
448000,2019,38957.934,13.743,95173.725,33.573,30.852,2834.846,Estimated data,Estimated data,CAL,"Caleres, Inc."
448000,2017,39595.10603,15.35058162,90881.40805,35.23370972,27.76886656,2579.388,Estimated data,Estimated data,CAL,"Caleres, Inc."
448000,2016,39603.06506,15.36533099,83470.72004,32.38525199,25.78720838,2577.43,Estimated data,Estimated data,CAL,"Caleres, Inc."
541700,2016,2179.750024,14.92805649,3258.297331,22.31450674,3.01971077,146.017,Estimated data,Estimated data,VNDA,Vanda Pharmaceuticals Inc.
541700,2019,3208.815023,14.12405155,4909.724257,21.61084325,4.742633156,227.188,Estimated data,Estimated data,VNDA,Vanda Pharmaceuticals Inc.
541700,2017,2496.061403,15.12003903,3987.321673,24.15343599,3.478502916,165.083,Estimated data,Estimated data,VNDA,Vanda Pharmaceuticals Inc.
541700,2018,2829.758361,14.65300159,4595.918121,23.79849688,4.123629532,193.118,Estimated data,Estimated data,VNDA,Vanda Pharmaceuticals Inc.
561500,2018,11983.55113,7.420155499,16479.42672,10.20397939,10.676636,1615,Estimated data,Estimated data,TRIP,"Tripadvisor, Inc."
561500,2017,11577.86464,7.440787042,16114.19291,10.35616511,10.2177314,1556,Estimated data,Estimated data,TRIP,"Tripadvisor, Inc."
561500,2019,11515.85795,7.381960222,14454.94211,9.265988534,9.945318693,1560,Estimated data,Estimated data,TRIP,"Tripadvisor, Inc."
561500,2016,11159.30552,7.540071296,14160.18906,9.567695309,9.116936432,1480,Estimated data,Estimated data,TRIP,"Tripadvisor, Inc."
561500,2015,11424.35902,7.65707709,13998.14219,9.382132832,8.371800087,1492,Estimated data,Estimated data,TRIP,"Tripadvisor, Inc."
561500,2014,9371.620901,7.521365089,12290.40576,9.863889051,7.116701624,1246,Estimated data,Estimated data,TRIP,"Tripadvisor, Inc."
561500,2013,7010.596947,7.421291202,7946.82266,8.412362818,5.302160158,944.66,Estimated data,Estimated data,TRIP,"Tripadvisor, Inc."
561500,2012,5748.449288,7.534305789,6516.122294,8.540469866,4.347631382,762.97,Estimated data,Estimated data,TRIP,"Tripadvisor, Inc."
533000,2016,489.8390654,7.357117127,2082.620898,31.2798365,0.3842051439,66.5803,Estimated data,Estimated data,WINA,Winmark Corporation
533000,2017,506.3763904,7.260303335,2350.357734,33.69886594,0.4320181494,69.7459,Estimated data,Estimated data,WINA,Winmark Corporation
533000,2019,493.0238525,6.726210796,2301.162917,31.39423534,0.42526481,73.2989,Estimated data,Estimated data,WINA,Winmark Corporation
533000,2018,500.9648733,6.90880256,2438.308387,33.62669145,0.4482128955,72.5111,Estimated data,Estimated data,WINA,Winmark Corporation
335911,2018,77384.6935,29.97209932,202514.6785,78.4365717,98.72300788,2581.891,Estimated data,Estimated data,ENS,EnerSys
335911,2019,79629.42522,28.35788573,200004.8474,71.2263663,102.6535013,2808.017,Estimated data,Estimated data,ENS,EnerSys
335911,2017,74697.63818,31.55595114,188440.2153,79.60640216,91.90910629,2367.149,Estimated data,Estimated data,ENS,EnerSys
335911,2016,73143.69998,31.5785125,170349.7982,73.54554436,85.03981502,2316.249063,Estimated data,Estimated data,ENS,EnerSys
541300,2017,22542.66545,7.350357839,26833.1288,8.749324654,19.31481141,3066.88,Estimated data,Estimated data,DY,"Dycom Industries, Inc."
541300,2016,20031.4194,7.495268324,21602.6705,8.083192143,15.79485873,2672.542,Estimated data,Estimated data,DY,"Dycom Industries, Inc."
541300,2019,22012.87748,7.038039926,24484.56624,7.828297546,19.04717467,3127.7,Estimated data,Estimated data,DY,"Dycom Industries, Inc."
332420,2019,43255.51916,33.29652772,37944.24309,29.20810029,47.95288649,1299.1,Estimated data,Estimated data,GTLS,"Chart Industries, Inc."
332420,2017,29272.8067,29.60437571,27576.06071,27.88841091,35.59895956,988.8,Estimated data,Estimated data,GTLS,"Chart Industries, Inc."
332420,2018,38744.90192,35.73264034,34780.64502,32.0765886,43.42006737,1084.3,Estimated data,Estimated data,GTLS,"Chart Industries, Inc."
332420,2016,25209.01295,29.34166897,21822.46777,25.39994829,28.85872766,859.1540234,Estimated data,Estimated data,GTLS,"Chart Industries, Inc."
511200,2017,1656.25202,4.155121035,2373.332573,5.954096344,1.754890257,398.605,Estimated data,Estimated data,BOX,"Box, Inc."
511200,2016,1279.056057,4.225434935,1665.107926,5.500779396,1.253233062,302.704,Estimated data,Estimated data,BOX,"Box, Inc."
541511,2018,4512.77,8.916,2999.955,5.927,1.745,506.142,Estimated data,Estimated data,BOX,"Box, Inc."
541511,2019,5468.194,8.988,3274.491,5.382,2.028,608.386,Estimated data,Estimated data,BOX,"Box, Inc."
511200,2019,2686.962701,3.981511279,3595.194064,5.327318353,2.877385445,674.86,Estimated data,Estimated data,HUBS,"HubSpot, Inc."
511200,2017,1560.713322,4.155121035,2236.430036,5.954096344,1.653661744,375.612,Estimated data,Estimated data,HUBS,"HubSpot, Inc."
511200,2018,2047.2807,3.990956178,3009.448377,5.866599823,2.265642554,512.98,Estimated data,Estimated data,HUBS,"HubSpot, Inc."
511200,2016,1144.953428,4.225434935,1490.529691,5.500779396,1.121837845,270.967,Estimated data,Estimated data,HUBS,"HubSpot, Inc."
518100,2016,920.562665,3.317259258,2446.51981,8.816065216,1.378360283,277.507,Estimated data,Estimated data,TRUE,"TrueCar, Inc."
518100,2018,1120.550266,3.169236918,3324.403015,9.402363359,1.878897969,353.571,Estimated data,Estimated data,TRUE,"TrueCar, Inc."
518100,2017,1065.005901,3.295711578,3083.679545,9.542593494,1.714193474,323.149,Estimated data,Estimated data,TRUE,"TrueCar, Inc."
518100,2019,1117.454434,3.157721358,3021.448769,8.538060272,1.804783741,353.88,Estimated data,Estimated data,TRUE,"TrueCar, Inc."
722000,2019,471098.5412,55.35562854,948820.3506,111.4895129,412.232178,8510.4,Derived from previous year,Derived from previous year,DRI,"Darden Restaurants, Inc."
722000,2018,456263.4918,56.46755508,992038.8896,122.7755708,396.5881245,8080.1,Derived from previous year,Derived from previous year,DRI,"Darden Restaurants, Inc."
722000,2016,419816.8541,60.5490523,798178.6839,115.1191583,305.59484,6933.5,Derived from previous year,Derived from previous year,DRI,"Darden Restaurants, Inc."
722000,2017,419993.9631,58.57493,893449.4777,124.6059354,338.9343324,7170.2,Derived from previous year,Derived from previous year,DRI,"Darden Restaurants, Inc."
722000,2015,429195.1372,63.45285885,763565.6494,112.8867016,253.8957242,6764,Derived from previous year,Derived from previous year,DRI,"Darden Restaurants, Inc."
722000,2012,347796.0934,43.48157743,719949,90.00825134,294.8921904,7998.7,Exact Value from CDP,Exact Value from CDP,DRI,"Darden Restaurants, Inc."
722000,2014,401614.1204,63.89431723,745996,118.6833397,239.2088046,6285.6,Exact Value from CDP,Exact Value from CDP,DRI,"Darden Restaurants, Inc."
722000,2013,376313.0111,44.00343913,722810,84.52039898,319.9815918,8551.9,Exact Value from CDP,Exact Value from CDP,DRI,"Darden Restaurants, Inc."
33399A,2017,30099.26503,14.56193863,54892.41259,26.55679275,54.62457684,2066.982,Estimated data,Estimated data,NDSN,Nordson Corporation
33399A,2016,27007.77149,14.92971867,44383.4565,24.5348832,44.78277139,1808.994,Estimated data,Estimated data,NDSN,Nordson Corporation
33399A,2018,31991.14848,14.18885108,58996.85112,26.16653588,58.12433864,2254.668,Estimated data,Estimated data,NDSN,Nordson Corporation
33399A,2019,30602.24871,13.94671684,52137.44848,23.76120258,53.64052549,2194.226,Estimated data,Estimated data,NDSN,Nordson Corporation
541511,2019,7256.452443,10.08521369,3865.294818,5.372091186,2.707153076,719.514,Estimated data,Estimated data,GWRE,"Guidewire Software, Inc."
54151A,2018,6650.015428,10.05951806,3909.887567,5.914510279,2.601083262,661.067,Estimated data,Estimated data,GWRE,"Guidewire Software, Inc."
54151A,2016,3877.712499,9.135938037,2353.895617,5.545806841,1.534714122,424.4460156,Estimated data,Estimated data,GWRE,"Guidewire Software, Inc."
541511,2017,4620.855308,8.985026382,3087.734805,6.003948801,1.95992642,514.284,Estimated data,Estimated data,GWRE,"Guidewire Software, Inc."
525000,2016,1124.900957,0.4241707981,5534.675111,2.086981565,8.518306139,2652,Estimated data,Estimated data,CG,The Carlyle Group Inc.
525000,2015,1996.919575,0.5484686684,7451.120809,2.046505207,10.80796548,3640.9,Estimated data,Estimated data,CG,The Carlyle Group Inc.
525000,2014,2118.886846,0.5417485287,8415.29761,2.151589694,11.90866179,3911.2,Estimated data,Estimated data,CG,The Carlyle Group Inc.
525000,2017,1549.543457,0.4116090572,8504.114134,2.25896885,12.93455169,3764.6,Estimated data,Estimated data,CG,The Carlyle Group Inc.
525000,2018,1089.87654,0.448195312,5412.411949,2.225772895,8.41687511,2431.7,Estimated data,Estimated data,CG,The Carlyle Group Inc.
525000,2019,1432.290686,0.4241310885,6825.4941,2.021170891,11.19497744,3377,Estimated data,Estimated data,CG,The Carlyle Group Inc.
423600,2019,37269.6046,4.458664274,20413.90039,2.442170486,40.82846245,8358.917,Exact Value from CDP,Exact Value from CDP,WCC,"WESCO International, Inc."
423600,2018,38772.6835,4.741907242,20009.40039,2.447153822,41.47599953,8176.601,Exact Value from CDP,Exact Value from CDP,WCC,"WESCO International, Inc."
423600,2017,36428.7824,4.74393577,24750.70427,3.223158821,38.56979104,7679.021,Exact Value from CDP,Exact Value from CDP,WCC,"WESCO International, Inc."
423600,2015,56902.14966,7.568297938,53077.69057,7.059623907,35.58768526,7518.487,Derived from previous year,Derived from previous year,WCC,"WESCO International, Inc."
423600,2014,59531.72311,7.545565903,58557.71614,7.422111828,38.00225821,7889.63,Derived from previous year,Derived from previous year,WCC,"WESCO International, Inc."
423600,2013,73537.5562,9.788041555,56937.14844,7.578483753,35.99901725,7513,Estimate based on partial data disclosure in CDP,Estimate based on partial data disclosure in CDP,WCC,"WESCO International, Inc."
423600,2012,49462.0482,7.517828371,42280.67969,6.426318862,31.13681657,6579.3,Estimate based on partial data disclosure in CDP,Estimate based on partial data disclosure in CDP,WCC,"WESCO International, Inc."
423600,2016,31480.062,4.291,24138.463,3.29,34.655,7336.017,Exact Value from CDP,Exact Value from CDP,WCC,"WESCO International, Inc."
52A000,2019,37.60695764,0.7917087565,48.61279541,1.023405726,0.116926542,47.501,Estimated data,Estimated data,PVBC,"Provident Bancorp, Inc."
484000,2019,622720.5927,151.5463059,40703.5176,9.905674878,69.5118536,4109.111,Estimated data,Estimated data,ODFL,"Old Dominion Freight Line, Inc."
484000,2017,550287.5049,163.8681214,37178.03686,11.07111283,61.34586816,3358.112,Estimated data,Estimated data,ODFL,"Old Dominion Freight Line, Inc."
484000,2018,647394.5254,160.0997418,44110.32677,10.90842083,72.29260461,4043.695,Estimated data,Estimated data,ODFL,"Old Dominion Freight Line, Inc."
484000,2016,491614.3794,164.3361477,30597.8649,10.22821027,51.56438944,2991.517,Estimated data,Estimated data,ODFL,"Old Dominion Freight Line, Inc."
525000,2016,19.13307095,0.4241707981,94.13747135,2.086981565,0.1448850717,45.10699707,Estimated data,Estimated data,ACRE,Ares Commercial Real Estate Corporation
525000,2018,24.77713324,0.4481953119,123.0451772,2.225772895,0.1913483118,55.282,Estimated data,Estimated data,ACRE,Ares Commercial Real Estate Corporation
525000,2017,19.07725658,0.4116090572,104.6986883,2.25896885,0.1592441699,46.348,Estimated data,Estimated data,ACRE,Ares Commercial Real Estate Corporation
522A00,2017,892.3892478,1.057657798,7247.674016,8.589927496,3.109302122,843.741,Estimated data,Estimated data,ENVA,"Enova International, Inc."
522A00,2018,1145.644682,1.028338048,9429.184727,8.46369696,4.139738322,1114.074,Estimated data,Estimated data,ENVA,"Enova International, Inc."
522A00,2016,802.591751,1.076482192,5916.783944,7.935930737,2.570016432,745.569,Estimated data,Estimated data,ENVA,"Enova International, Inc."
52A000,2018,70.71369664,0.8948948562,216.4534996,2.739258907,0.2216012881,79.019,Estimated data,Estimated data,FSBW,"FS Bancorp, Inc."
52A000,2017,64.13362057,0.981807363,235.2543838,3.601457148,0.1901826725,65.322,Estimated data,Estimated data,FSBW,"FS Bancorp, Inc."
52A000,2019,77.42679163,0.8292558733,225.6112877,2.416340409,0.251354367,93.369,Estimated data,Estimated data,FSBW,"FS Bancorp, Inc."
541800,2019,3291.567983,7.54669842,5485.926586,12.57778473,2.52790996,436.16,Estimated data,Estimated data,QUOT,Quotient Technology Inc.
541800,2017,2454.838564,7.621000463,4528.165734,14.05760593,1.928842864,322.115,Estimated data,Estimated data,QUOT,Quotient Technology Inc.
541800,2018,2906.306868,7.510651977,5359.765656,13.85102687,2.326421189,386.958,Estimated data,Estimated data,QUOT,Quotient Technology Inc.
541800,2016,2110.536451,7.669379158,3573.982186,12.9873258,1.550199918,275.19,Estimated data,Estimated data,QUOT,Quotient Technology Inc.
334112,2016,7806.0908,1.407517274,123562,22.27948071,73.57940779,5546,Exact Value from CDP,Exact Value from CDP,NTAP,"NetApp, Inc."
334112,2017,6956.8996,1.260536257,117845,21.35260011,76.18047902,5519,Exact Value from CDP,Exact Value from CDP,NTAP,"NetApp, Inc."
334112,2012,103523.616,16.608422,149152.653,23.92874495,79.42403469,6233.2,Estimate used instead of disclosure - data does not cover global operations,Estimate used instead of disclosure - data does not cover global operations,NTAP,"NetApp, Inc."
334112,2014,6169.8868,0.9754607516,128757,20.3565161,76.50682718,6325.1,Exact Value from CDP,Exact Value from CDP,NTAP,"NetApp, Inc."
334112,2013,8694.9251,1.37308526,135517,21.40057482,75.75771455,6332.4,Exact Value from CDP,Exact Value from CDP,NTAP,"NetApp, Inc."
334112,2015,7806.0907,1.274942542,123562,20.18096591,74.08808743,6122.7,Exact Value from CDP,Exact Value from CDP,NTAP,"NetApp, Inc."
334112,2018,5748,0.972,97505.746,16.496,79.181,5911,Value derived from data provided in CDP,Value derived from data provided in CDP,NTAP,"NetApp, Inc."
334112,2019,5353.933,0.871,97027.934,15.787,79.257,6146,Exact Value from CDP,Exact Value from CDP,NTAP,"NetApp, Inc."
541610,2019,2327.732354,8.758677296,1288.001449,4.846428769,1.241573372,265.763,Estimated data,Estimated data,III,"Information Services Group, Inc."
541610,2017,2455.337012,9.108887316,1460.073848,5.416628387,1.293128734,269.554,Estimated data,Estimated data,III,"Information Services Group, Inc."
541610,2018,2398.579424,8.697784828,1471.787441,5.337030055,1.326675717,275.769,Estimated data,Estimated data,III,"Information Services Group, Inc."
541610,2016,1975.77531,9.126025107,1083.411165,5.004231727,0.9778620472,216.499,Estimated data,Estimated data,III,"Information Services Group, Inc."
516110,2019,82.40655057,2.445225678,270.767752,8.034412984,0.3675445026,33.701,Estimated data,Estimated data,LVO,"LiveOne, Inc."
541700,2019,1281.362205,14.12405155,1960.578922,21.61084325,1.248376153,90.722,Estimated data,Estimated data,PGEN,"Precigen, Inc."
541700,2018,2352.891077,14.65300159,3821.419838,23.79849688,2.282298735,160.574,Estimated data,Estimated data,PGEN,"Precigen, Inc."
541700,2017,3492.441735,15.12003903,5578.984798,24.15343599,3.210915699,230.981,Estimated data,Estimated data,PGEN,"Precigen, Inc."
541700,2016,2850.154113,14.92805649,4260.419514,22.31450674,2.468371601,190.926,Estimated data,Estimated data,PGEN,"Precigen, Inc."
335999,2016,17357.39629,35.88433482,8681.822823,17.94862731,7.63222191,483.704,Estimated data,Estimated data,AEIS,"Advanced Energy Industries, Inc."
335999,2017,23802.05623,35.47187863,13036.26428,19.42776624,11.2377034,671.012,Estimated data,Estimated data,AEIS,"Advanced Energy Industries, Inc."
335999,2018,25199.20818,35.05284268,13761.22599,19.1422717,11.86600305,718.892,Estimated data,Estimated data,AEIS,"Advanced Energy Industries, Inc."
335999,2019,27363.69578,34.68377609,13713.99673,17.38263704,12.51182436,788.948,Estimated data,Estimated data,AEIS,"Advanced Energy Industries, Inc."
533000,2017,276.8277359,6.471869264,1785.154587,41.7345721,0.2383283484,42.774,Estimated data,Estimated data,PCOA,Pendrell Corporation
533000,2016,389.5643043,6.600771024,2275.562791,38.55709768,0.3059067048,59.018,Estimated data,Estimated data,PCOA,Pendrell Corporation
518100,2016,2365.434742,3.317259258,6286.462808,8.816065216,3.541770076,713.069,Estimated data,Estimated data,YELP,Yelp Inc.
518100,2017,2790.851408,3.295711578,8080.792224,9.542593494,4.492049545,846.813,Estimated data,Estimated data,YELP,Yelp Inc.
